MeasureCount,Transmitter,TxPower,Mode,RSSI
620,1,4,1,-72
621,1,4,1,-72
622,1,4,1,-72
623,1,4,1,-71
624,1,4,1,-72
625,1,4,1,-72
626,1,4,1,-72
627,1,4,1,-72
628,1,4,1,-72
629,1,4,1,-72
630,1,4,1,-72
631,1,4,1,-72
632,1,4,1,-72
633,1,4,1,-72
634,1,4,1,-72
635,1,4,1,-71
636,1,4,1,-72
637,1,4,1,-72
638,1,4,1,-72
639,1,4,1,-72
640,0,5,1,-58
641,0,5,1,-58
642,0,5,1,-58
643,0,5,1,-58
644,0,5,1,-58
645,0,5,1,-58
646,0,5,1,-58
647,0,5,1,-58
648,0,5,1,-58
649,0,5,1,-58
650,0,5,1,-57
651,0,5,1,-58
652,0,5,1,-58
653,0,5,1,-58
654,0,5,1,-58
655,0,5,1,-58
656,0,5,1,-58
657,0,5,1,-58
658,0,5,1,-57
659,0,5,1,-58
660,1,5,1,-71
661,1,5,1,-71
662,1,5,1,-71
663,1,5,1,-71
664,1,5,1,-71
665,1,5,1,-71
666,1,5,1,-71
667,1,5,1,-71
668,1,5,1,-71
669,1,5,1,-71
670,1,5,1,-71
671,1,5,1,-71
672,1,5,1,-71
673,1,5,1,-71
674,1,5,1,-71
675,1,5,1,-71
676,1,5,1,-71
677,1,5,1,-71
678,1,5,1,-71
679,1,5,1,-71
680,0,6,1,-57
681,0,6,1,-57
682,0,6,1,-57
683,0,6,1,-57
684,0,6,1,-57
685,0,6,1,-57
686,0,6,1,-57
687,0,6,1,-58
688,0,6,1,-57
689,0,6,1,-57
690,0,6,1,-57
691,0,6,1,-57
692,0,6,1,-57
693,0,6,1,-57
694,0,6,1,-57
695,0,6,1,-57
696,0,6,1,-57
697,0,6,1,-57
698,0,6,1,-57
699,0,6,1,-57
700,1,6,1,-70
701,1,6,1,-70
702,1,6,1,-70
703,1,6,1,-70
704,1,6,1,-70
705,1,6,1,-70
706,1,6,1,-70
707,1,6,1,-70
708,1,6,1,-70
709,1,6,1,-70
710,1,6,1,-70
711,1,6,1,-70
712,1,6,1,-70
713,1,6,1,-70
714,1,6,1,-70
715,1,6,1,-70
716,1,6,1,-70
717,1,6,1,-70
718,1,6,1,-70
719,1,6,1,-70
720,0,7,1,-56
721,0,7,1,-56
722,0,7,1,-56
723,0,7,1,-56
724,0,7,1,-56
725,0,7,1,-56
726,0,7,1,-56
727,0,7,1,-56
728,0,7,1,-56
729,0,7,1,-56
730,0,7,1,-56
731,0,7,1,-56
732,0,7,1,-56
733,0,7,1,-56
734,0,7,1,-56
735,0,7,1,-56
736,0,7,1,-56
737,0,7,1,-56
738,0,7,1,-56
739,0,7,1,-56
740,1,7,1,-70
741,1,7,1,-70
742,1,7,1,-70
743,1,7,1,-70
744,1,7,1,-70
745,1,7,1,-69
746,1,7,1,-70
747,1,7,1,-70
748,1,7,1,-70
749,1,7,1,-69
750,1,7,1,-70
751,1,7,1,-70
752,1,7,1,-70
753,1,7,1,-70
754,1,7,1,-70
755,1,7,1,-70
756,1,7,1,-70
757,1,7,1,-69
758,1,7,1,-70
759,1,7,1,-70
760,0,8,1,-55
761,0,8,1,-55
762,0,8,1,-55
763,0,8,1,-56
764,0,8,1,-55
765,0,8,1,-56
766,0,8,1,-55
767,0,8,1,-55
768,0,8,1,-55
769,0,8,1,-56
770,0,8,1,-55
771,0,8,1,-56
772,0,8,1,-55
773,0,8,1,-56
774,0,8,1,-56
775,0,8,1,-56
776,0,8,1,-55
777,0,8,1,-56
778,0,8,1,-55
779,0,8,1,-55
780,1,8,1,-69
781,1,8,1,-69
782,1,8,1,-69
783,1,8,1,-69
784,1,8,1,-69
785,1,8,1,-69
786,1,8,1,-69
787,1,8,1,-69
788,1,8,1,-69
789,1,8,1,-69
790,1,8,1,-69
791,1,8,1,-69
792,1,8,1,-69
793,1,8,1,-69
794,1,8,1,-69
795,1,8,1,-69
796,1,8,1,-69
797,1,8,1,-69
798,1,8,1,-69
799,1,8,1,-69
800,0,-8,2,-71
801,0,-8,2,-71
802,0,-8,2,-71
803,0,-8,2,-71
804,0,-8,2,-71
805,0,-8,2,-71
806,0,-8,2,-71
807,0,-8,2,-71
808,0,-8,2,-71
809,0,-8,2,-71
810,0,-8,2,-71
811,0,-8,2,-71
812,0,-8,2,-71
813,0,-8,2,-71
814,0,-8,2,-71
815,0,-8,2,-71
816,0,-8,2,-71
817,0,-8,2,-71
818,0,-8,2,-71
819,0,-8,2,-71
820,1,-8,2,NONE
821,1,-8,2,NONE
822,1,-8,2,NONE
823,1,-8,2,-85
824,1,-8,2,NONE
825,1,-8,2,NONE
826,1,-8,2,NONE
827,1,-8,2,-85
828,1,-8,2,NONE
829,1,-8,2,NONE
830,1,-8,2,NONE
831,1,-8,2,-84
832,1,-8,2,NONE
833,1,-8,2,-85
834,1,-8,2,NONE
835,1,-8,2,-85
836,1,-8,2,-85
837,1,-8,2,-85
838,1,-8,2,-86
839,1,-8,2,NONE
840,0,-4,2,-68
841,0,-4,2,-68
842,0,-4,2,-68
